epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,val_weighted_f1
1,1.0526124646739354,0.711468253968254,0.7106206869977795,0.3210359620972088,0.895,0.8939313751820236,0.8939313751820235
2,0.35714520906645153,0.8926587301587302,0.8926069285973754,0.2226289323250832,0.9294444444444444,0.9295230239420422,0.9295230239420423
